TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
UMeR,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,55,872,44165,1542621107577,0.6917562724014337,111111111111111000100110000001100100110111100011001000101110000001101110000000000111100111001110011111110011101111111001110011111111111111111111011111111110000000011100000011000001110111001111111111111111111111111111111111000001111111110111011111011111111111111111111111111111111,0.5238095238095238,111111111111111111111111111010101010101110000000101011100101011111100111011000101000000000111000111010001000001000000010100000,1.0,1111111111111111111111,0,0,18,1,0.655,1111111111111111111111111110000001110000111111111111111111111011111101111111111000000111111110000000111111111111111111110000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110001000110010001000110011011111100100111010111111111111110000000000000000000000000000000000000010100001000000000010011000000000000011110000000011100000000,0.34502923976608185,010010010001001110100100100100100101101100100100100101011010010010100100100100110010010010010010001001001001100001100000000000000000010000000000000000001101011111101101010,1.0,111111111111111111111111111111111111111111111111111,0.8431372549019608,100011000100111111111111111111111111111111111111111,0.5158730158730159,111111111111111111111111110101010110011101000000100111010101101111010111010001010100000000101000110101001000000100000010100000
