TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
umer.User,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,42,201,46066,1542621303660,0.9206349206349206,111111000001111111111111111111111111111111111111111111111111111,0.9375,01111111111111111111110111111111,1.0,1111,0,0,4,1,0.9705882352941176,1111111111111111111111111111110111,0.8,11101111101111110110110111111111011111111110110010,1.0,111111111111111111111,1.0,111111111111111111111,0.78125,11011111010111111110000111111111
