TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
umer.GUI,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,73,1097,51587,1542621629731,0.23302263648468707,1111110111111111110000111111111111111000000110000000000000000000000000000000000000000000000000000000001000111000000000000000000000000000000000000000000000001000000000000000000110000000000000000011100000000000100000000001000000000000011111111000000001000111000000000000000000000000000000000000000010000000000000000000100000110000000000000010000000000000000000000000000000000000000011000110001000110000000000000101100000000000000000000000000110000000001101011000001000000000011111111111111111111111111111111111111111111110000111110000111100001110010010000011101111111111100110000000000000010000010000000000000000000000000000000000010000000000000000000000000001110011111000000000000000000000000001000000010000000100000000000000111100000000000000000000000,0.43776824034334766,11111101111111111111111111111110101011111110101010101010101010101100011011101010101010101101010101010101010000010000101100010001000111111000000000000001011000000000000001100000000000000000000100000111010100011101010001000100000000000,1.0,1111111111111111111111111111111111111,0,0,35,4,0.47752808988764045,1111111011001001001011111010010010100000111100100101111010010010010010010010010010010011100010000100001111111110000000000000001010010000010111111111111111110101101111000100010000,0.17857142857142858,1111100000000000000000100000000000000000000000010000010010010010010100101000101001000000001000100000000000000000,0.9622641509433962,11111111111111111111111111111111111111111110110111111,0.37735849056603776,10111000000000000000010001001111111111101110000000000,0.43776824034334766,11111111111011111111111111111111100101110011111011111000001101101000011111011001100100110101010010110100110000001000101000110000010111111000000000000001011000000000000001100000000000000000000100000111010010011010110000100100000000000
